datetime,code,open,close,high,low,vol,amount,p_change
2015-07-14,600519,255.0,249.05,255.18,247.2,96768.0,2425239296.0,-3.38
2015-07-15,600519,247.5,251.26,252.7,243.28,104077.0,2585923328.0,0.89
2015-07-16,600519,251.26,251.59,254.18,248.26,72814.0,1826618368.0,0.13
2015-07-17,600519,229.0,228.29,229.99,224.74,56418.0,1284361216.0,-9.26
2015-07-20,600519,227.15,225.11,227.9,222.5,67933.0,1531275648.0,-1.39
2015-07-21,600519,221.75,221.66,224.2,220.0,51789.0,1148423296.0,-1.53
2015-07-22,600519,220.0,217.13,222.0,216.58,70855.0,1552554880.0,-2.04
2015-07-23,600519,217.99,219.54,220.6,215.77,64748.0,1411411712.0,1.11
2015-07-24,600519,220.5,219.21,223.69,218.75,57390.0,1271122176.0,-0.15
2015-07-27,600519,217.0,201.52,221.3,201.0,76944.0,1628465536.0,-8.07
2015-07-28,600519,199.86,205.83,209.44,197.48,86703.0,1766521472.0,2.14
2015-07-29,600519,207.78,207.74,210.0,202.13,66507.0,1364157568.0,0.93
2015-07-30,600519,208.83,205.96,208.83,205.1,41134.0,853284352.0,-0.86
2015-07-31,600519,206.7,206.83,206.93,203.0,40736.0,835374144.0,0.42
2015-08-03,600519,205.0,209.56,209.99,203.0,54553.0,1117796096.0,1.32
2015-08-04,600519,209.26,211.97,213.98,209.26,59533.0,1260302976.0,1.15
2015-08-05,600519,212.93,207.19,213.85,206.94,43143.0,907597376.0,-2.26
2015-08-06,600519,206.23,204.96,207.5,203.0,39249.0,805358592.0,-1.08
2015-08-07,600519,207.49,206.93,208.6,205.6,39521.0,819022592.0,0.96
2015-08-10,600519,207.01,212.3,213.0,205.13,56496.0,1182083584.0,2.6
2015-08-11,600519,212.3,210.75,212.41,210.01,50897.0,1076261248.0,-0.73
2015-08-12,600519,209.99,209.47,214.29,208.75,45824.0,968610624.0,-0.61
2015-08-13,600519,211.5,209.51,211.5,206.0,35180.0,733202176.0,0.02
2015-08-14,600519,210.5,209.98,211.4,209.25,30666.0,645849792.0,0.22
2015-08-17,600519,208.02,206.22,208.82,204.0,53858.0,1108212096.0,-1.79
2015-08-18,600519,206.98,201.06,207.5,200.35,51285.0,1047896512.0,-2.5
2015-08-19,600519,199.75,201.62,202.16,198.18,50261.0,1004394368.0,0.28
2015-08-20,600519,200.83,195.07,201.0,194.9,39645.0,788892224.0,-3.25
2015-08-21,600519,191.52,186.33,194.86,186.12,75620.0,1433277952.0,-4.48
2015-08-24,600519,181.0,169.64,181.5,168.2,89812.0,1559048832.0,-8.96
2015-08-25,600519,167.46,176.59,182.51,166.2,123080.0,2165823488.0,4.1
2015-08-26,600519,176.76,183.88,188.5,175.0,91572.0,1663612800.0,4.13
2015-08-27,600519,190.0,197.07,199.9,184.89,87052.0,1663248896.0,7.17
2015-08-28,600519,195.0,192.65,195.29,187.13,89925.0,1720106880.0,-2.24
2015-08-31,600519,189.34,195.37,195.5,185.18,62730.0,1198184960.0,1.41
2015-09-01,600519,191.82,194.37,195.0,188.0,87432.0,1688392960.0,-0.51
2015-09-02,600519,190.11,194.61,195.0,189.2,106945.0,2052413312.0,0.12
2015-09-07,600519,192.6,188.71,194.0,188.65,32216.0,615819776.0,-3.03
2015-09-08,600519,188.46,189.32,190.47,185.0,33098.0,621914368.0,0.32
2015-09-09,600519,190.14,191.86,193.87,190.14,35215.0,676337472.0,1.34
2015-09-10,600519,190.38,193.21,193.3,189.14,26852.0,514766400.0,0.7
2015-09-11,600519,191.88,192.91,194.1,191.05,16932.0,326277632.0,-0.16
2015-09-14,600519,192.43,202.53,202.8,187.9,86175.0,1678995840.0,4.99
2015-09-15,600519,198.01,202.0,202.02,195.12,51884.0,1035493504.0,-0.26
2015-09-16,600519,200.01,204.55,209.54,197.73,37198.0,753188800.0,1.26
2015-09-17,600519,202.6,198.0,205.8,197.61,26423.0,533638528.0,-3.2
2015-09-18,600519,198.6,199.43,200.89,198.0,15642.0,312040960.0,0.72
2015-09-21,600519,198.01,199.3,200.7,198.0,16527.0,329196736.0,-0.07
2015-09-22,600519,200.77,199.27,201.18,198.98,16457.0,329161952.0,-0.02
2015-09-23,600519,197.15,194.72,198.99,194.1,22344.0,438412352.0,-2.28
2015-09-24,600519,195.8,194.0,196.28,192.8,13886.0,269653184.0,-0.37
2015-09-25,600519,193.99,193.46,194.9,189.5,24455.0,470411104.0,-0.28
2015-09-28,600519,191.48,191.38,192.3,189.23,12341.0,235369408.0,-1.08
2015-09-29,600519,189.55,190.17,191.37,188.3,18409.0,348759200.0,-0.63
2015-09-30,600519,190.23,190.31,191.48,190.17,11634.0,222178048.0,0.07
2015-10-08,600519,198.78,197.52,201.58,197.0,34391.0,684138048.0,3.79
2015-10-09,600519,198.78,196.95,198.9,196.5,15721.0,310187712.0,-0.29
2015-10-12,600519,199.0,198.09,204.49,197.85,49030.0,982174144.0,0.58
2015-10-13,600519,198.09,198.74,200.09,198.09,15751.0,313495456.0,0.33
2015-10-14,600519,198.98,197.83,199.5,197.01,15213.0,301666752.0,-0.46
2015-10-15,600519,198.16,199.99,200.37,197.56,16550.0,329836768.0,1.09
2015-10-16,600519,201.22,200.74,202.4,199.41,19238.0,386383072.0,0.38
2015-10-19,600519,204.94,202.72,204.94,201.9,26121.0,531101856.0,0.99
